icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,first_label_token,sentiment,train,activation,8.548458099365234,-28.89821434020996,106,276,There's lots of cool stuff packed into ESPN's Ultimate X.,positive,634,Make like the title and dodge this one.,negative,74, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.513145923614502,-23.48029899597168,107,326,Parris' performance is credible and remarkably mature.,positive,28,The bottom line is the piece works brilliantly.,positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.1766157150268555,-27.315383911132812,108,349,"...unlikable, uninteresting, unfunny, and completely, utterly inept.",negative,698,Jones has delivered a solidly entertaining and moving family drama.,positive,76, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.980419158935547,-30.566009521484375,109,654,"It's a wonderful, sobering, heart-felt drama.",positive,188,An enjoyable above average summer diversion.,positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.606314182281494,-30.046525955200195,110,136,Glazed with a tawdry B-movie scum.,negative,690,"A smart, arch and rather cold-blooded comedy.",positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,11.011396408081055,-28.066078186035156,111,203,A film of ideas and wry comic mayhem.,positive,16,Lacks depth.,negative,54, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.77708625793457,-29.34467124938965,112,19,"A banal, virulently unpleasant excuse for a romantic comedy.",negative,43,An absurdist spider web.,negative,69, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.843415260314941,-29.045154571533203,113,60,Catch it... if you can!,positive,346,Kapur weighs down the tale with bogus profundities.,negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,10.120519638061523,-31.028940200805664,114,211,There's no reason to miss Interview with the Assassin,positive,184,One can't deny its seriousness and quality.,positive,82, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.638345718383789,-28.72609519958496,115,512,A bland animated sequel that hardly seems worth the effort.,negative,703,Goes on and on to the point of nausea.,negative,76, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.884744644165039,-29.61758041381836,116,61,"A moving essay about the specter of death, especially suicide.",positive,384,"finely crafted, finely written, exquisitely performed",positive,65, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.063652038574219,-33.21233367919922,117,62,"Best indie of the year, so far.",positive,341,Provides a very moving and revelatory footnote to the Holocaust.,positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.531194686889648,-27.867198944091797,118,237,Dramatically lackluster.,negative,497,The whole talking-animal thing is grisly.,negative,81, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.904287338256836,-30.202415466308594,119,749,Funny and also heartwarming without stooping to gooeyness.,positive,26,The Pool drowned me in boredom.,negative,79, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.4498162269592285,-26.041202545166016,120,4,"Sunk by way too much indulgence of scene-chewing, teeth-gnashing actorliness.",negative,751,If only Merchant paid more attention the story.,negative,65, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.574187278747559,-27.916465759277344,121,566,...a bland murder-on-campus yawner.,negative,434,A marvel of production design.,positive,58, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.375446319580078,-30.54928207397461,122,338,"The production design, score and choreography are simply intoxicating.",positive,401,A stylish thriller.,positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.9873480796813965,-29.736188888549805,123,597,"Uplifting, funny and wise.",positive,588,Cho's timing is priceless.,positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.933000564575195,-32.71261978149414,124,94,"... a gleefully grungy, hilariously wicked black comedy ...",positive,270,Far more enjoyable than its predecessor.,positive,69, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.414975643157959,-26.990001678466797,125,341,Provides a very moving and revelatory footnote to the Holocaust.,positive,723,The IMAX screen enhances the personal touch of manual animation.,positive,77, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,10.597966194152832,-29.61441421508789,126,247,Below is well below expectations.,negative,613,Bad and baffling from the get-go.,negative,61, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.261652946472168,-28.50220489501953,127,452,Discursive but oddly riveting documentary.,positive,400,"It's tough to watch, but it's a fantastic movie.",positive,87, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.778830528259277,-29.182729721069336,128,707,It never rises to its clever what-if concept.,negative,274,"...a cheap, ludicrous attempt at serious horror.",negative,74, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.507576942443848,-28.429237365722656,129,489,a joyous occasion,positive,261,Murder by Numbers just doesn't add up.,negative,75, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,function_vector,20.096832275390625,-3.974811553955078,,,,,,,,,,
4,first_label_token,present-past,train,activation,-1.0341212749481201,-14.520956993103027,0,0,take,took,184,search,searched,34, searched,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.034893035888672,-14.220903396606445,1,189,project,projected,86,discover,discovered,34, discovered,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.420380592346191,-15.17827033996582,2,96,analyze,analyzed,177,deliver,delivered,34, delivered,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-1.5315406322479248,-16.933687210083008,3,107,want,wanted,126,resolve,resolved,34, resolved,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-3.821765422821045,-12.913334846496582,4,142,save,saved,200,process,processed,34, processed,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.556222915649414,-12.367847442626953,5,122,examine,examined,5,help,helped,34, helped,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.782364845275879,-3.7912368774414062,6,59,begin,began,114,meet,met,34, met,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.920939922332764,-15.290078163146973,7,104,display,displayed,151,negotiate,negotiated,34, negotiated,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-3.6694695949554443,-14.915074348449707,8,75,win,won,71,submit,submitted,34, submitted,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.6578779220581055,-11.970097541809082,9,34,address,addressed,53,trade,traded,34, traded,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-6.15544319152832,-13.310270309448242,10,151,negotiate,negotiated,123,reflect,reflected,34, reflected,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.6682233810424805,-9.082403182983398,11,181,order,ordered,83,speak,spoke,35, spoke,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.333239555358887,-11.356779098510742,12,17,publish,published,21,enter,entered,34, entered,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-4.636486053466797,-11.579427719116211,13,45,enable,enabled,145,depend,depended,34, depended,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.330915927886963,-12.980853080749512,14,23,plan,planned,131,decide,decided,34, decided,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-3.6726999282836914,-11.719130516052246,15,112,correct,corrected,119,check,checked,34, checked,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-1.7374272346496582,-13.600011825561523,16,170,extend,extended,127,warn,warned,34, warned,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.349009037017822,-9.456893920898438,17,156,arrive,arrived,191,look,looked,34, looked,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-5.346845626831055,-11.807243347167969,18,25,transfer,transferred,50,last,lasted,34, lasted,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-6.439728260040283,-11.101790428161621,19,123,reflect,reflected,118,manage,managed,34, managed,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-3.6934494972229004,-11.496984481811523,20,149,give,gave,72,respond,responded,34, responded,demonstration_4_label_token
4,first_label_token,present-past,train,activation,-3.9111766815185547,-11.493287086486816,21,21,enter,entered,145,depend,depended,34, depended,demonstration_4_label_token
